"","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"375",374,0.580416666666667,0.651,0.498,0.0400335909680496,9.456875,9.5,9.385,0.0413251292115079,0.17275,0.182,0.163,0.00521911203508629,"WALKING","2019-06-14 05:46:00","2019-06-14 05:31:52","2019-06-14 05:48:48"
"376",375,0.592267605633803,0.727,0.421,0.0404006904059535,9.44530046948357,9.577,9.385,0.0384536458237322,0.174075117370892,0.198,0.16,0.00710991804017781,"WALKING","2019-06-14 05:47:00","2019-06-14 05:31:52","2019-06-14 05:48:48"
"377",376,-6.617,-6.617,-6.617,0,-1.676,-1.676,-1.676,0,-7.556,-7.556,-7.556,0,"WALKING","2019-06-14 05:48:00","2019-06-14 05:31:52","2019-06-14 05:48:48"
"378",377,-0.821827004219409,-0.651,-0.996,0.097904093229405,9.05345569620253,9.194,8.925,0.0473324334644864,0.51915611814346,0.549,0.486,0.0161112687730516,"SITTING","2019-06-14 05:52:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"379",378,-1.0161375,-0.881,-1.149,0.0660914942875013,9.02048333333333,9.155,8.887,0.0433578055562078,0.535954166666667,0.571,0.499,0.0113381822119636,"SITTING","2019-06-14 05:53:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"380",379,-3.782,-3.782,-3.782,0,-0.488,-0.488,-0.488,0,-9.241,-9.241,-9.241,0,"SITTING","2019-06-14 05:54:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"381",380,3.76489671361502,5.976,-0.708,0.46775639587864,4.94319248826291,5.363,2.758,0.271363982294452,8.78828169014085,10.573,8.063,0.213822037387641,"SITTING","2019-06-14 05:55:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"382",381,-3.94687081339713,-1.302,-5.018,0.486418848042081,8.01333492822966,9.002,6.167,0.251987165376608,1.1221004784689,4.71,0.536,0.284157415829543,"SITTING","2019-06-14 05:56:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"383",382,-4.02966507177034,-3.945,-4.137,0.0380276060544231,7.97564593301435,8.044,7.814,0.0371920560585306,1.16881339712919,1.269,1.008,0.0484586323622867,"SITTING","2019-06-14 05:57:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"384",383,-0.067,-0.067,-0.067,0,-0.277,-0.277,-0.277,0,9.462,9.462,9.462,0,"SITTING","2019-06-14 05:58:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"385",384,-1.20887696335079,2.662,-3.802,1.69288439128314,-3.19104188481675,6.119,-9.778,5.2844599222775,-3.66074607329843,11.799,-9.826,6.48723646446241,"SITTING","2019-06-14 05:59:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"386",385,0.495876777251185,6.359,-4.903,2.48807212305145,6.56823696682465,10.879,3.639,1.93485495476025,4.83291469194313,9.122,-5.809,3.79121727936484,"SITTING","2019-06-14 06:00:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"387",386,-3.95833472803347,-3.869,-4.06,0.0408637427259005,8.01478661087866,8.121,7.891,0.0399128313414684,1.18922175732218,1.298,1.041,0.0466820663954507,"SITTING","2019-06-14 06:01:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"388",387,0.221180156657963,0.861,0.134,0.0477199116900183,-0.20301044386423,0.948,-3.773,0.272040870996868,9.80931070496083,11.109,9.778,0.125027138688622,"SITTING","2019-06-14 06:02:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"389",388,-3.96572246696035,-3.869,-4.06,0.0392869810800315,8.01611453744493,8.121,7.891,0.0369082228185181,1.16596475770925,1.304,1.012,0.0565297211381262,"SITTING","2019-06-14 06:03:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"390",389,0.376,0.67,-0.593,0.386101508673561,2.79488235294118,3.284,2.011,0.353156637052339,-9.3985294117647,-9.213,-9.912,0.214774625377121,"SITTING","2019-06-14 06:04:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"391",390,0.0167089337175792,0.584,-4.778,0.762884080472176,1.62735446685879,3.16,-3.524,1.88692538196705,-9.32178386167147,-7.814,-11.214,0.311843839632654,"SITTING","2019-06-14 06:05:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"392",391,-0.467037878787879,-0.316,-0.9,0.0524886959118359,-0.903984848484848,-0.814,-1.915,0.0921815851267424,-9.58352272727272,-9.462,-9.615,0.0261700975585098,"SITTING","2019-06-14 06:06:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"393",392,-0.572268656716418,5.545,-2.777,0.826282922165699,-0.474174129353234,0.967,-3.304,0.423216841025216,-9.5730696517413,-7.795,-10.429,0.31015972518104,"SITTING","2019-06-14 06:07:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"394",393,-3.95491489361702,-3.83,-4.099,0.0475936457850475,8.00728936170213,8.083,7.929,0.0385483558799053,1.22810212765957,1.386,1.127,0.0530683138569962,"SITTING","2019-06-14 06:08:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"395",394,7.25133333333333,7.546,6.55,0.158025125380657,5.09654929577465,5.593,4.826,0.140732932079423,1.62527230046948,2.687,0.684,0.331123403765982,"SITTING","2019-06-14 06:09:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"396",395,6.93056626506024,7.393,6.742,0.130078418446859,5.34104819277109,5.478,4.98,0.102942193536512,2.31661445783133,2.804,1.64,0.245286881880316,"SITTING","2019-06-14 06:10:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"397",396,-0.973784,-0.689,-1.407,0.0668942975004309,-2.337456,-2.164,-2.547,0.0585549436585307,-9.3771,-9.222,-9.567,0.0568216455129346,"SITTING","2019-06-14 06:11:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"398",397,6.88068398268398,8.044,6.129,0.226390254924851,5.43351082251082,5.899,4.252,0.279125807095496,2.08973593073593,3.154,0.292,0.542758994044698,"SITTING","2019-06-14 06:12:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"399",398,7.22006593406594,7.546,6.742,0.150360958452046,5.23005494505495,5.707,4.98,0.113738722287077,1.35842857142857,2.082,0.509,0.468061893885773,"SITTING","2019-06-14 06:13:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"400",399,0.148639784946237,0.268,0.038,0.0348014340797553,9.57279032258065,9.653,9.423,0.0400346351794223,0.0955,0.111,0.082,0.00551288417181895,"SITTING","2019-06-14 06:14:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"401",400,0.141191666666667,0.268,0.038,0.0388482286276155,9.57991666666666,9.692,9.462,0.0376847934068155,0.0949375,0.115,0.038,0.00861449165808388,"SITTING","2019-06-14 06:15:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"402",401,-4.06755605381166,-3.869,-4.367,0.07652571402398,7.64212556053812,7.891,7.316,0.225009434079545,2.8140269058296,4.465,1.619,1.29170283559688,"SITTING","2019-06-14 06:16:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"403",402,-3.9946452991453,-3.869,-4.099,0.0437303265308392,7.37226923076923,7.508,7.24,0.0409072036040338,4.36094871794872,4.48,4.237,0.0492025412222476,"SITTING","2019-06-14 06:17:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"404",403,-3.98795689655172,-3.869,-4.099,0.0430426934418048,7.37951724137931,7.508,7.278,0.0405327045032576,4.344625,4.462,4.227,0.0521518916741742,"SITTING","2019-06-14 06:18:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"405",404,-3.98805957446809,-3.869,-4.099,0.047026686638848,7.38065531914894,7.47,7.24,0.0433994112002214,4.36626382978724,4.478,4.209,0.0489000219597416,"SITTING","2019-06-14 06:19:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"406",405,-2.95486124401914,12.067,-5.554,2.83831731110861,6.97256937799043,9.807,0.153,1.41696068502409,4.78656459330144,9.516,0.089,1.25583823021562,"SITTING","2019-06-14 06:20:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"407",406,-7.43630409356725,2.298,-16.587,3.43921143850561,-0.572280701754386,6.78,-9.117,3.79296344993038,3.79153801169591,11.357,-10.787,5.11910464281937,"SITTING","2019-06-14 06:21:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"408",407,0.21,0.21,0.21,0,-0.22,-0.22,-0.22,0,9.96,9.96,9.96,0,"SITTING","2019-06-14 06:22:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"409",408,-0.201,-0.201,-0.201,0,0.17219512195122,0.181,0.162,0.00949772808797421,-9.787,-9.787,-9.787,0,"SITTING","2019-06-14 06:24:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"410",409,0.1931875,0.201,0.191,0.00420013440645155,-0.19465625,-0.172,-0.201,0.0121803897787095,9.9073125,9.941,9.787,0.0646820698593538,"SITTING","2019-06-14 06:37:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"411",410,0.191,0.191,0.191,0,-0.201,-0.201,-0.201,0,9.941,9.941,9.941,0,"SITTING","2019-06-14 06:38:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"412",411,0.201555555555556,0.21,0.191,0.00950743058385015,-0.201,-0.201,-0.201,0,9.83433333333333,9.941,9.749,0.0960750880052227,"SITTING","2019-06-14 06:40:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"413",412,-7.69,-7.69,-7.69,0,-1.896,-1.896,-1.896,0,-6.158,-6.158,-6.158,0,"SITTING","2019-06-14 06:41:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"414",413,-0.24228125,-0.201,-0.277,0.0158566855239817,0.37396875,0.421,0.316,0.0231829809308188,-9.76121875,-9.749,-9.768,0.00465406083523441,"SITTING","2019-06-14 06:43:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"415",414,-6.8504606741573,-6.273,-7.824,0.739589106687868,-0.958932584269663,-0.66,-1.896,0.353767283476042,-7.15774157303371,-6.091,-7.805,0.828108640875671,"SITTING","2019-06-14 06:44:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"416",415,-0.26944,-0.239,-1,0.1522,3.20768,71,0.383,14.1234,3.53636,322.625,-9.759,66.4768,"SITTING","2019-06-14 06:45:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"417",416,-0.24451724137931,-0.239,-0.249,0.00499474986729882,0.371965517241379,0.383,0.363,0.00998949973459765,-9.759,-9.759,-9.759,0,"SITTING","2019-06-14 06:47:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"418",417,-0.4248,0.517,-3.505,0.747932631359691,-0.1651,3.026,-0.478,0.75188359261398,-10.04955,-8.581,-10.142,0.351592239151519,"SITTING","2019-06-14 06:50:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"419",418,-0.249,-0.249,-0.249,0,0.363,0.363,0.363,0,-9.759,-9.759,-9.759,0,"SITTING","2019-06-14 06:52:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"420",419,0.819309859154929,3.026,-0.325,0.718366791361238,5.46895305164319,6.359,4.625,0.287856370848875,7.62037558685446,9.213,5.889,0.447582067699003,"SITTING","2019-06-14 06:57:00","2019-06-14 05:51:09","2019-06-14 06:57:53"
"421",420,-3.21248756218905,2.901,-14.777,3.12411138903441,-9.92466169154229,-1.168,-19.604,4.02187611134097,-0.910726368159204,8.581,-20.801,6.14210739809646,"SITTING","2019-06-14 08:02:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"422",421,2.29870731707317,2.49,2.183,0.0576151351511095,8.87295934959349,9.079,8.696,0.0662073739608107,-0.438764227642276,-0.348,-0.485,0.0421927818589499,"SITTING","2019-06-14 08:03:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"423",422,2.21935102040816,2.375,1.838,0.0779231392075197,8.94083265306122,9.079,8.734,0.0783257212002478,-0.395371428571428,-0.323,-0.505,0.0580907007032685,"SITTING","2019-06-14 08:04:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"424",423,-3.6136592178771,3.514,-19.614,3.94223858595702,-10.0954469273743,-0.699,-19.604,3.45632519037282,-1.57927932960894,6.1,-20.801,5.61151432426438,"SITTING","2019-06-14 08:05:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"425",424,-2.44220952380952,-0.679,-3.112,0.354979713558465,1.32046666666667,2.039,0.067,0.30543670411934,-9.20481904761905,-8.38,-9.701,0.168091099756264,"SITTING","2019-06-14 08:06:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"426",425,1.08716267942584,2.719,0.421,0.579543622125749,9.3855023923445,9.577,9.232,0.0624661542512545,-0.179181818181818,-0.012,-0.285,0.0805903426080217,"SITTING","2019-06-14 08:07:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"427",426,0.691179775280899,0.766,0.574,0.0531080720190942,9.57710112359551,9.692,9.5,0.0438693942142265,-0.0830449438202247,-0.064,-0.1,0.00883164520908085,"SITTING","2019-06-14 08:08:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"428",427,0.361621212121212,2.384,-7.929,0.74806360301795,4.67791287878788,9.692,-3.399,4.80229136485145,5.05319507575758,12.411,-0.112,4.83298384127969,"SITTING","2019-06-14 08:09:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"429",428,-2.64503636363636,-1.676,-6.311,0.486166101372466,-0.644018181818182,2.518,-2.719,0.835662829713465,-9.29866363636363,-6.234,-11.435,0.400370359986433,"SITTING","2019-06-14 08:10:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"430",429,-2.221,-2.221,-2.221,0,-2.614,-2.614,-2.614,0,-9.213,-9.213,-9.213,0,"SITTING","2019-06-14 08:11:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"431",430,3.18230555555555,4.673,1.417,0.90734787522023,9.09142592592593,9.615,8.542,0.303629140486593,-0.0454398148148148,-0.015,-0.121,0.0155412755144714,"SITTING","2019-06-14 08:12:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"432",431,-2.613,-2.604,-2.624,0.0100766294731156,-2.17895,-2.174,-2.183,0.00453448326290196,-9.12845,-9.107,-9.146,0.019649427472576,"SITTING","2019-06-14 08:13:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"433",432,-2.21495588235294,6.704,-10.726,4.33020350025201,5.64975735294118,9.615,0.421,2.5161403025602,3.79915441176471,9.535,-5.431,4.51434534506377,"SITTING","2019-06-14 08:14:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"434",433,5.171875,13.522,-0.191,3.15674283839011,7.44857142857143,9.845,3.026,1.99494752591862,-0.0607857142857142,8.582,-5.151,2.37726677826973,"SITTING","2019-06-14 08:16:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"435",434,0.407976076555024,0.421,0,0.0403012025244556,-0.257153110047847,0,-0.268,0.0259082237907703,9.46214354066986,9.596,-1.666,1.09649491320372,"SITTING","2019-06-14 08:17:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"436",435,0.420897755610972,0.469,-1,0.0868349988193132,-0.0836234413965087,71,-0.306,3.55878286010107,10.3207007481297,322.625,-1.666,15.6753744413084,"SITTING","2019-06-14 08:18:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"437",436,0.381446428571429,0.45,-1,0.150592678526909,0.619657142857143,71,-0.296,7.340915162027,13.1140821428571,322.625,9.739,32.268124632212,"SITTING","2019-06-14 08:19:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"438",437,-0.526230158730159,3.026,-1.57,0.587627306375717,4.28461904761905,10.343,0.038,1.63709666171399,8.55881349206349,11.386,1.654,1.02682125483406,"SITTING","2019-06-14 08:21:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"439",438,-0.306133630289532,0.191,-1,0.421867991958149,2.90707126948775,71,-0.296,6.8730912450488,11.9748285077951,322.625,4.343,29.491799679325,"SITTING","2019-06-14 08:22:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"440",439,-0.306133630289532,0.191,-1,0.421867991958149,2.90707126948775,71,-0.296,6.8730912450488,11.9748285077951,322.625,4.343,29.491799679325,"SITTING","2019-06-14 08:22:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"441",440,-0.309339168490153,0.172,-1,0.422956144373553,2.6146170678337,71,-0.287,5.10540567231621,10.4942407002188,322.625,-1.666,20.7353123283498,"SITTING","2019-06-14 08:23:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"442",441,-0.309339168490153,0.172,-1,0.422956144373553,2.6146170678337,71,-0.287,5.10540567231621,10.4942407002188,322.625,-1.666,20.7353123283498,"SITTING","2019-06-14 08:23:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"443",442,-2.13753588516746,-1.992,-2.336,0.0498233408414383,3.85874641148325,3.984,3.792,0.0395415774247021,8.76606220095694,11.114,8.744,0.163246189014705,"SITTING","2019-06-14 08:24:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"444",443,-2.13753588516746,-1.992,-2.336,0.0498233408414383,3.85874641148325,3.984,3.792,0.0395415774247021,8.76606220095694,11.114,8.744,0.163246189014705,"SITTING","2019-06-14 08:24:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"445",444,8.87581818181818,8.935,8.83,0.0360217106251717,-4.05054545454545,-3.993,-4.089,0.0321227758338649,-3.84181818181818,-3.811,-3.888,0.0250472281173713,"SITTING","2019-06-14 08:25:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"446",445,8.87581818181818,8.935,8.83,0.0360217106251717,-4.05054545454545,-3.993,-4.089,0.0321227758338649,-3.84181818181818,-3.811,-3.888,0.0250472281173713,"SITTING","2019-06-14 08:25:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"447",446,-1.09852561247216,0.181,-2.26,1.14746358675833,2.59207795100223,71,-0.306,6.80906275021172,12.0141091314031,322.625,8.736,29.4859711158049,"SITTING","2019-06-14 08:26:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"448",447,-1.09852561247216,0.181,-2.26,1.14746358675833,2.59207795100223,71,-0.306,6.80906275021172,12.0141091314031,322.625,8.736,29.4859711158049,"SITTING","2019-06-14 08:26:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"449",448,-2.39688796680498,-1.379,-2.834,0.190003705831226,1.83102489626556,3.907,0.191,1.70582166644433,9.16016597510374,9.513,7.757,0.400459295481429,"SITTING","2019-06-14 08:27:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"450",449,-2.39688796680498,-1.379,-2.834,0.190003705831226,1.83102489626556,3.907,0.191,1.70582166644433,9.16016597510374,9.513,7.757,0.400459295481429,"SITTING","2019-06-14 08:27:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"451",450,-2.366924,-2.26,-2.49,0.0431121427373498,0.32684,0.727,0.153,0.0496491950617643,9.510104,9.518,9.504,0.0023381728355354,"SITTING","2019-06-14 08:28:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"452",451,-2.366924,-2.26,-2.49,0.0431121427373498,0.32684,0.727,0.153,0.0496491950617643,9.510104,9.518,9.504,0.0023381728355354,"SITTING","2019-06-14 08:28:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"453",452,-1.49926933333333,0.172,-2.451,1.19677535072369,1.25651466666667,71,-0.306,8.90975392052157,14.6112346666667,322.625,9.504,39.329167003928,"SITTING","2019-06-14 08:29:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"454",453,-1.49926933333333,0.172,-2.451,1.19677535072369,1.25651466666667,71,-0.306,8.90975392052157,14.6112346666667,322.625,9.504,39.329167003928,"SITTING","2019-06-14 08:29:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"455",454,-0.619632411067194,0.191,-2.49,1.15905182720692,0.478683794466403,71,-0.316,6.31366362485928,12.172347826087,322.625,9.502,27.7675697100189,"SITTING","2019-06-14 08:31:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"456",455,-0.619632411067194,0.191,-2.49,1.15905182720692,0.478683794466403,71,-0.316,6.31366362485928,12.172347826087,322.625,9.502,27.7675697100189,"SITTING","2019-06-14 08:31:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"457",456,-0.315332330827068,3.141,-2.49,1.11027023842923,2.32434736842105,71,-0.296,7.98810209363716,11.2629248120301,322.625,-3.323,32.3605876977216,"SITTING","2019-06-14 08:32:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"458",457,-0.315332330827068,3.141,-2.49,1.11027023842923,2.32434736842105,71,-0.296,7.98810209363716,11.2629248120301,322.625,-3.323,32.3605876977216,"SITTING","2019-06-14 08:32:00","2019-06-14 08:21:08","2019-06-14 08:32:33"
"459",458,-0.515153225806452,5.516,-4.405,1.14842342939699,8.00236693548387,9.462,1.034,2.24813343863985,1.51228629032258,13.025,-5.884,3.88715869437779,"SITTING","2019-06-14 08:33:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"460",459,-0.515153225806452,5.516,-4.405,1.14842342939699,8.00236693548387,9.462,1.034,2.24813343863985,1.51228629032258,13.025,-5.884,3.88715869437779,"PHONE","2019-06-14 08:33:00","2019-06-14 08:32:39","2019-06-14 08:33:55"
"461",460,0.0383178294573643,2.988,-4.175,0.483664754855503,0.494038759689922,71,-0.287,6.26549734801214,12.1842635658915,322.625,7.374,27.4935245611412,"SITTING","2019-06-14 08:34:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"462",461,0.0383178294573643,2.988,-4.175,0.483664754855503,0.494038759689922,71,-0.287,6.26549734801214,12.1842635658915,322.625,7.374,27.4935245611412,"LYING","2019-06-14 08:34:00","2019-06-14 08:33:58","2019-06-14 09:00:58"
"463",462,-0.223067146282974,0.191,-1,0.38627562810143,0.335908872901679,71,-0.296,4.91769039230415,11.2831270983213,322.625,9.778,21.6396310294788,"SITTING","2019-06-14 08:36:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"464",463,-0.223067146282974,0.191,-1,0.38627562810143,0.335908872901679,71,-0.296,4.91769039230415,11.2831270983213,322.625,9.778,21.6396310294788,"LYING","2019-06-14 08:36:00","2019-06-14 08:33:58","2019-06-14 09:00:58"
"465",464,-3.3643125,-3.141,-3.562,0.0807470851196446,-4.6866875,-4.558,-4.788,0.0577555951973118,7.9133125,7.961,7.815,0.0301105454418963,"SITTING","2019-06-14 08:38:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
"466",465,-3.3643125,-3.141,-3.562,0.0807470851196446,-4.6866875,-4.558,-4.788,0.0577555951973118,7.9133125,7.961,7.815,0.0301105454418963,"LYING","2019-06-14 08:38:00","2019-06-14 08:33:58","2019-06-14 09:00:58"
"467",466,-0.241194690265487,0.22,-1,0.350565412374237,0.667258849557522,71,-0.536,6.65919037392492,12.5538805309735,322.625,9.778,29.3314312668693,"SITTING","2019-06-14 08:39:00","2019-06-14 08:01:39","2019-06-14 08:46:43"
