"","X.1","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"629",631,630,-0.740219512195122,-0.651,-0.842,0.0358810071797249,-0.154209756097561,-0.038,-0.229,0.0405046584398928,9.7776,9.779,9.775,0.000711254070597633,"LYING","2019-06-17 07:23:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"630",632,631,-0.736873170731707,-0.612,-0.842,0.0457745274677651,-0.153443902439024,-0.038,-0.229,0.037991524137167,9.7776487804878,9.779,9.776,0.000674145047238485,"LYING","2019-06-17 07:24:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"631",633,632,-0.737650943396226,-0.651,-0.842,0.0437035559742339,-0.156165094339623,-0.076,-0.229,0.0331596183996155,9.77749528301886,9.779,9.776,0.000678006846905255,"LYING","2019-06-17 07:25:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"632",634,633,8.523,8.523,8.523,0,3.993,3.993,3.993,0,-2.748,-2.748,-2.748,0,"LYING","2019-06-17 07:26:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"633",635,634,-0.738751219512195,-0.612,-0.804,0.0444179300593849,-0.154590243902439,-0.038,-0.306,0.0383413193186813,9.77737073170731,9.779,9.776,0.000685366619523301,"LYING","2019-06-17 07:27:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"634",636,635,-0.086,-0.086,-0.086,0,0.603,0.603,0.603,0,9.73,9.73,9.73,0,"LYING","2019-06-17 07:28:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"635",637,636,0.153,0.153,0.153,0,-0.402,-0.402,-0.402,0,10.027,10.027,10.027,0,"LYING","2019-06-17 07:29:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"636",638,637,-0.734092682926829,-0.612,-0.842,0.0468097546722102,-0.154,-0.076,-0.268,0.0402850139995157,9.77760975609756,9.779,9.776,0.000637013896964803,"LYING","2019-06-17 07:30:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"637",639,638,-0.740053658536585,-0.574,-0.804,0.0394838270288433,-0.152336585365854,-0.038,-0.229,0.0398313709999304,9.77754146341464,9.78,9.776,0.000637464189597002,"LYING","2019-06-17 07:31:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"638",640,639,-0.26521978021978,-0.153,-0.344,0.032787803354907,0.0801978021978022,0.153,0,0.03517171204888,9.80286813186813,9.803,9.802,0.000340221862541587,"LYING","2019-06-17 07:32:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"639",641,640,-0.736682926829268,-0.651,-0.804,0.0414476039566176,-0.156073170731707,-0.076,-0.229,0.0356960138406638,9.77731707317073,9.779,9.776,0.000619891846601613,"LYING","2019-06-17 07:33:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"640",642,641,-0.738753488372093,-0.651,-0.804,0.0351726007746233,-0.152311627906977,-0.076,-0.268,0.0410058191066654,9.77744186046511,9.779,9.776,0.000713760790756159,"LYING","2019-06-17 07:34:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"641",643,642,-0.734035897435898,-0.612,-0.804,0.0409192534471225,-0.148205128205128,-0.038,-0.229,0.0372072625429107,9.77744102564102,9.779,9.776,0.000658300666398339,"LYING","2019-06-17 07:35:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"642",644,643,-0.740619512195122,-0.651,-0.804,0.0378964224313353,-0.151629268292683,-0.038,-0.268,0.0424798582254477,9.77739512195122,9.779,9.776,0.00073762709756058,"LYING","2019-06-17 07:36:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"643",645,644,-0.737624390243902,-0.651,-0.804,0.0378757047464868,-0.161126829268293,-0.076,-0.268,0.0378992926649696,9.77738536585366,9.779,9.776,0.00066626003859244,"LYING","2019-06-17 07:37:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"644",646,645,-0.727,-0.727,-0.727,0,-6.838,-6.838,-6.838,0,-7.106,-7.106,-7.106,0,"LYING","2019-06-17 07:38:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"645",647,646,-0.744504716981132,-0.651,-0.842,0.0401370280451689,-0.15086320754717,-0.076,-0.268,0.0377444031203842,9.77729245283019,9.779,9.776,0.000701616024017651,"LYING","2019-06-17 07:39:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"646",648,647,5.96949275362319,14.04,2.231,1.41483952525677,-8.407,0.66,-18.033,2.66389900206518,0.316130434782609,13.226,-11.08,2.09531559302185,"LYING","2019-06-17 07:40:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"647",649,648,-1.00851674641148,-0.919,-1.072,0.0359227397037699,0.253540669856459,0.344,0.114,0.0399240808565638,9.75092344497608,9.752,9.749,0.000810908558635015,"LYING","2019-06-17 07:41:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"648",650,649,-1.00944976076555,-0.919,-1.11,0.0382971505823992,0.249540669856459,0.344,0.153,0.0419278171101962,9.75121052631579,9.752,9.75,0.000431549322574168,"LYING","2019-06-17 07:42:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"649",651,650,-0.257795744680851,-0.153,-0.344,0.0364828841584068,0.0861021276595745,0.191,0,0.0382796474083831,9.80288936170213,9.803,9.802,0.000314353251778013,"LYING","2019-06-17 07:43:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"650",652,651,1.541,1.541,1.541,0,5.114,5.114,5.114,0,8.217,8.217,8.217,0,"LYING","2019-06-17 07:44:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"651",653,652,-0.25191439688716,-0.153,-0.344,0.0348517012638191,0.0865525291828794,0.153,0,0.0349588787930745,9.80287937743191,9.803,9.802,0.000326323629078944,"LYING","2019-06-17 07:45:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"652",654,653,-0.253430622009569,-0.153,-0.344,0.035258471705607,0.0915311004784689,0.153,0.038,0.0335133475021872,9.80288516746411,9.803,9.802,0.000319585211482206,"LYING","2019-06-17 07:46:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"653",655,654,-0.255832535885168,-0.153,-0.344,0.0338062308460902,0.083866028708134,0.191,-0.038,0.0393648032464763,9.80288995215311,9.803,9.802,0.00031370076629935,"LYING","2019-06-17 07:47:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"654",656,655,-0.261601398601399,-0.191,-0.344,0.0327704650304482,0.0965524475524475,0.153,0,0.0332236718429475,9.80283916083916,9.803,9.802,0.000368673863476659,"LYING","2019-06-17 07:48:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"655",657,656,-0.257555084745763,-0.153,-0.344,0.0356242974636697,0.0941313559322034,0.191,0,0.0356483372514332,9.80283898305085,9.803,9.802,0.000368327767610134,"LYING","2019-06-17 07:49:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"656",658,657,-0.25881589958159,-0.153,-0.344,0.0338613025940826,0.0948451882845188,0.191,0,0.0347860973851326,9.80290376569038,9.803,9.802,0.000295531218606681,"LYING","2019-06-17 07:50:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"657",659,658,-0.254766055045872,-0.153,-0.344,0.03292143061263,0.0905275229357798,0.191,0,0.0348550874218026,9.80283027522936,9.803,9.802,0.000376254788455242,"LYING","2019-06-17 07:51:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"658",660,659,-0.257525,-0.153,-0.383,0.0400644360201594,0.090025,0.191,0,0.039858460190272,9.80296666666667,9.803,9.802,0.00018025814045145,"LYING","2019-06-17 07:52:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"659",661,660,-0.804,-0.804,-0.804,0,-6.627,-6.627,-6.627,0,-7.259,-7.259,-7.259,0,"LYING","2019-06-17 07:53:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"660",662,661,-0.252298181818182,-0.153,-0.344,0.0333763951889092,0.0933781818181818,0.191,0,0.0384593191601047,9.80292727272727,9.803,9.802,0.000260161758675336,"LYING","2019-06-17 07:54:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"661",663,662,-0.796942857142857,-0.756,-0.842,0.0117927584194164,-6.62367142857143,-6.608,-6.723,0.0271206223628791,-7.26865714285714,-7.154,-7.288,0.0184091074768777,"LYING","2019-06-17 07:55:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"662",664,663,-0.248267942583732,-0.153,-0.344,0.0386224946421293,0.095555023923445,0.191,0,0.0361354035608326,9.80291866028708,9.803,9.802,0.000274012430238426,"LYING","2019-06-17 07:56:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"663",665,664,-0.253984732824428,-0.191,-0.344,0.0334339727575283,0.0981374045801527,0.191,0,0.0334808242152886,9.80291603053435,9.803,9.802,0.000278406673741296,"LYING","2019-06-17 07:57:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"664",666,665,-0.25600826446281,-0.153,-0.344,0.0359851273722375,0.0918388429752066,0.153,0,0.0381929320912427,9.8028347107438,9.803,9.802,0.000372211233429492,"LYING","2019-06-17 07:58:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"665",667,666,-0.7888,-0.766,-0.842,0.0350030301718597,-6.6866,-6.589,-6.742,0.0646204145746369,-7.2094,-7.106,-7.374,0.116777609587669,"LYING","2019-06-17 07:59:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"666",668,667,-0.254215859030837,-0.153,-0.344,0.0359475049232924,0.0886079295154185,0.191,-0.038,0.0389585726037601,9.80294713656387,9.803,9.802,0.000224255294297002,"LYING","2019-06-17 08:00:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"667",669,668,-0.255954545454545,-0.153,-0.344,0.0370035441269067,0.0899090909090909,0.191,0,0.0375850411560808,9.803,9.803,9.803,0,"LYING","2019-06-17 08:01:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"668",670,669,-0.25443347639485,-0.153,-0.344,0.0376485116070298,0.0876309012875536,0.191,0,0.0370547275539569,9.80289699570816,9.803,9.802,0.000304618875752219,"LYING","2019-06-17 08:02:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"669",671,670,-0.24960516605166,-0.153,-0.344,0.0379519556304551,0.0841845018450185,0.191,0,0.033108618935354,9.80292619926199,9.803,9.802,0.000261930053144694,"LYING","2019-06-17 08:03:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"670",672,671,-0.252126050420168,-0.153,-0.344,0.0403219228456696,0.0904621848739496,0.229,0,0.0391894220456168,9.80289075630252,9.803,9.802,0.000312602144424491,"LYING","2019-06-17 08:04:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"671",673,672,-0.254869767441861,-0.153,-0.383,0.0396397535692362,0.0923767441860465,0.191,-0.038,0.0389489531562398,9.80291162790698,9.803,9.802,0.000284497673664696,"LYING","2019-06-17 08:05:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"672",674,673,-0.241689655172414,-0.114,-0.306,0.0354897005514071,0.0918275862068966,0.191,0,0.0430005967769707,9.80280459770115,9.803,9.802,0.000398808704500905,"LYING","2019-06-17 08:06:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"673",675,674,-0.25856652360515,-0.153,-0.383,0.0335602404128678,0.0876223175965665,0.191,0,0.0344221237466006,9.80297424892704,9.803,9.802,0.000158732772106864,"LYING","2019-06-17 08:07:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"674",676,675,-0.249974576271186,-0.153,-0.344,0.0337424442264173,0.0928008474576271,0.191,0,0.0337478535065571,9.80299576271186,9.803,9.802,6.50944554905925e-05,"LYING","2019-06-17 08:08:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"675",677,676,0.725882352941176,2.432,0.086,0.746557759690463,-10.1028235294118,-9.021,-10.429,0.17859745924443,-0.00757352941176471,0.842,-0.957,0.219619979631844,"LYING","2019-06-17 08:09:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"676",678,677,0.233154929577465,0.344,0.153,0.0373997961428674,0.235774647887324,0.344,0.153,0.0419860254771837,9.80083098591549,9.801,9.8,0.000375647195967562,"LYING","2019-06-17 08:11:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"677",679,678,-5.43184592145015,-4.367,-6.024,0.160158303713752,-5.80393655589124,-5.458,-6.493,0.103008438425646,-5.555,-4.96,-6.215,0.137137444878774,"LYING","2019-06-17 08:12:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"678",680,679,-0.253293577981651,-0.191,-0.344,0.0330413048886719,0.089,0.191,0,0.0382653987401248,9.80298165137614,9.803,9.802,0.000134828517710271,"LYING","2019-06-17 08:13:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"679",681,680,0.228234741784038,0.344,0.153,0.0363175371452445,0.238680751173709,0.344,0.114,0.0419524827272504,9.8008544600939,9.801,9.8,0.000353475085927878,"LYING","2019-06-17 08:14:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"680",682,681,-0.258490706319703,-0.191,-0.344,0.0314689628405584,0.092903345724907,0.191,0,0.03462234886606,9.80286988847584,9.803,9.802,0.000337053168302212,"LYING","2019-06-17 08:15:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"681",683,682,0.231507042253521,0.344,0.153,0.0368719891279031,0.246065727699531,0.344,0.153,0.0413958729947923,9.80086854460094,9.801,9.8,0.00033869372279343,"LYING","2019-06-17 08:16:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"682",684,683,-0.086,-0.086,-0.086,0,0.622,0.622,0.622,0,9.72,9.72,9.72,0,"LYING","2019-06-17 08:17:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"683",685,684,0.223225352112676,0.306,0.114,0.0405354016657157,0.248276995305164,0.344,0.153,0.0469126374572287,9.80093427230047,9.801,9.8,0.000248389265849762,"LYING","2019-06-17 08:18:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"684",686,685,0.23024882629108,0.306,0.153,0.037747411019966,0.241774647887324,0.306,0.153,0.0409161120118123,9.80089201877934,9.801,9.8,0.000311087804786778,"LYING","2019-06-17 08:19:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"685",687,686,-0.0902631578947368,-0.086,-0.095,0.00451760274951922,0.613,0.622,0.603,0.00953716136009614,9.72473684210526,9.73,9.72,0.00501955861057692,"LYING","2019-06-17 08:20:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"686",688,687,0.228663677130045,0.306,0.114,0.0375318348826839,0.241022421524664,0.344,0.153,0.0403641581204969,9.80081165919283,9.801,9.8,0.000391863681129673,"LYING","2019-06-17 08:21:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"687",689,688,-5.95507692307692,-1,-6.368,1.45873514862917,0.404923076923077,71,-5.478,20.7826279241545,20.2120769230769,322.625,-4.989,89.0279539834194,"LYING","2019-06-17 08:22:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"688",690,689,-0.255652173913043,-0.191,-0.306,0.0337128908017568,0.0872717391304348,0.153,0,0.0425451546190347,9.80291304347826,9.803,9.802,0.000283315298790326,"LYING","2019-06-17 08:23:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"689",691,690,-6.368,-6.368,-6.368,0,-5.478,-5.478,-5.478,0,-4.989,-4.989,-4.989,0,"LYING","2019-06-17 08:24:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"690",692,691,9.854,9.854,9.854,0,0.105,0.105,0.105,0,-1.915,-1.915,-1.915,0,"LYING","2019-06-17 08:25:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"691",693,692,-0.0592727272727273,-0.057,-0.076,0.00618055828378802,0.637392344497608,0.641,0.612,0.0095941257446329,9.72,9.72,9.72,0,"LYING","2019-06-17 08:26:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"692",694,693,0.225699530516432,0.344,0.076,0.0413448891432679,0.241516431924883,0.344,0.153,0.0410214619671919,9.80080281690141,9.801,9.8,0.000398809016210671,"LYING","2019-06-17 08:27:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"693",695,694,-0.248197916666667,-0.191,-0.306,0.0296135174652838,0.09034375,0.191,0,0.0380760535673428,9.80296875,9.803,9.802,0.000174905989786517,"LYING","2019-06-17 08:28:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"694",696,695,-3.01530508474576,3.658,-11.387,3.5769338407356,-0.365237288135593,5.028,-9.376,3.24744143516662,8.04559322033898,15.476,1.867,2.52267219681892,"LYING","2019-06-17 08:29:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"695",697,696,-6.1143734939759,-0.095,-6.263,0.951603213463589,-19.2400722891566,-4.501,-19.604,2.33010105916676,-9.85846987951807,2.394,-10.161,1.93699389510949,"LYING","2019-06-17 08:30:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"696",698,697,-0.473132075471698,-0.354,-0.536,0.0283148763128073,-9.84754716981132,-9.778,-9.883,0.0271467281197055,0.217358490566038,0.268,-0.249,0.0915513925322869,"LYING","2019-06-17 08:32:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"697",699,698,-0.432,-0.325,-0.517,0.0751372078267485,-9.79383333333333,-9.749,-9.835,0.0351364008781018,0.213333333333333,0.258,0.162,0.0378029981174333,"LYING","2019-06-17 08:33:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"698",700,699,0.235117370892019,0.306,0.114,0.037641310213177,0.23656338028169,0.344,0.153,0.0472810941097804,9.80089671361502,9.801,9.8,0.000305049481993903,"LYING","2019-06-17 08:34:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"699",701,700,-0.525664335664336,-0.478,-0.526,0.00401396164803403,-9.84506293706294,-9.845,-9.854,0.000752617809006221,-0.254524475524475,0.239,-0.258,0.0415612278973524,"LYING","2019-06-17 08:35:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"700",702,701,-0.253833962264151,-0.153,-0.344,0.038066861748871,0.0849924528301887,0.191,0,0.0402457406416402,9.80291320754717,9.803,9.802,0.000282063376615848,"LYING","2019-06-17 08:36:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"701",703,702,-0.257248803827751,-0.153,-0.344,0.0358945478906453,0.0895311004784689,0.191,-0.038,0.0382955389955044,9.80287081339713,9.803,9.802,0.000336211655824479,"LYING","2019-06-17 08:37:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"702",704,703,0.640645320197044,16.166,-19.614,5.70712554118852,-10.2797044334975,-1.714,-19.604,3.76294749798665,-0.173049261083744,9.002,-18.139,4.06329966235278,"LYING","2019-06-17 08:38:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"703",705,704,0.751042424242424,14.681,-19.163,6.11323419487262,-10.4419515151515,-1.053,-19.604,4.38971105611423,-0.519315151515152,12.536,-23.301,5.03096150414327,"LYING","2019-06-17 08:39:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"704",706,705,-0.598216216216216,6.311,-6.713,3.64482711169874,-9.43124324324324,-2.863,-18.062,3.16493657480249,-0.904189189189189,5.775,-16.568,4.51562783771745,"LYING","2019-06-17 08:40:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"705",707,706,-0.254004310344828,-0.153,-0.344,0.0374386075060204,0.0840646551724138,0.191,0,0.037554003260898,9.80293103448276,9.803,9.802,0.000253943373414696,"LYING","2019-06-17 08:41:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"706",708,707,0.232713615023474,0.306,0.114,0.0347595195672956,0.242638497652582,0.344,0.153,0.04317128917525,9.80088732394366,9.801,9.8,0.000316941267756041,"LYING","2019-06-17 08:42:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"707",709,708,1.12679807692308,1.618,-1,0.251818444674749,-9.39047115384615,71,-9.931,5.60201181677611,2.11586057692308,322.625,0.086,22.3308957918066,"LYING","2019-06-17 08:43:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"708",710,709,0.220338028169014,0.344,0.114,0.0416653141777127,0.237018779342723,0.344,0.153,0.0384304029654631,9.80093427230047,9.801,9.8,0.000248389265849849,"LYING","2019-06-17 08:44:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"709",711,710,0.228821596244132,0.344,0.153,0.0400615811734788,0.246793427230047,0.344,0.153,0.0414172800733026,9.80096713615023,9.801,9.8,0.00017870014216439,"LYING","2019-06-17 08:45:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"710",712,711,2.62020689655172,3.524,2.154,0.31903081073341,-8.78375862068966,-6.732,-9.452,0.503908628251327,-0.958758620689655,3.026,-5.382,2.5494913927618,"LYING","2019-06-17 08:46:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"711",713,712,-2.85987074829932,-2.633,-2.863,0.026735711100817,0.408918367346939,0.411,0.258,0.0177850599931522,-9.20547619047619,-9.203,-9.385,0.0211560844362987,"LYING","2019-06-17 08:47:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"712",714,713,-0.250763392857143,-0.153,-0.344,0.0392643370074449,0.0882723214285714,0.153,0,0.0354444166887739,9.8029375,9.803,9.802,0.000242603590745012,"LYING","2019-06-17 08:48:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"713",715,714,0.0861527777777778,1.915,-1.647,0.404951215562118,2.20084722222222,3.553,0.498,0.517210569979504,9.34083333333333,11.004,8.102,0.398561697323547,"LYING","2019-06-17 08:49:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"714",716,715,0.108058823529412,2.403,-2.71,1.21050676303514,1.85655882352941,3.055,0.421,0.880436024650896,9.28314705882353,10.276,8.571,0.428596747632052,"LYING","2019-06-17 08:50:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"715",717,716,-4.05157213930348,-0.507,-5.956,0.943273452409163,-1.01227860696517,0.9,-3.917,1.04371585308936,-8.96102985074627,-7.786,-10.611,0.487002997017963,"LYING","2019-06-17 08:51:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"716",718,717,-4.54987562189055,-2.633,-5.066,0.451888602924146,-2.49319402985075,-2.135,-4.29,0.217646495869286,-8.6375671641791,-8.274,-9.471,0.227425892801189,"LYING","2019-06-17 08:52:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"717",719,718,-0.252311965811966,-0.153,-0.344,0.036509521745611,0.0905555555555556,0.191,0,0.0396302534204706,9.80294871794872,9.803,9.802,0.000221045267387874,"LYING","2019-06-17 08:53:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
"718",720,719,-0.25111320754717,-0.153,-0.383,0.0370677158634185,0.0860990566037736,0.191,0,0.0366669989809865,9.80292924528302,9.803,9.802,0.000257021577323964,"LYING","2019-06-17 08:54:00","2019-06-17 07:15:14","2019-06-17 09:35:53"
